Plate,State,License Type,Summons Number,Issue Date,Violation Time,Violation,Fine Amount,County
T807287C,NY,OMT,8882830639,11/13/2022,02:16P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,Q
JHV5009,NY,PAS,8938310565,11/13/2022,04:10P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JMS2592,NY,PAS,9018441338,11/13/2022,03:42P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KMX2433,NY,PAS,9018771405,11/13/2022,02:39P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
EFM9017,NY,PAS,9006979570,11/13/2022,01:07P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HCW2663,NY,PAS,9015079158,11/13/2022,03:47P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
T652748C,NY,OMT,9015079160,11/13/2022,03:48P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HNU7069,NY,PAS,9016693683,11/13/2022,02:38P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HJY2572,NY,PAS,9017900623,11/13/2022,02:10P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KVP8844,NY,PAS,9018192235,11/13/2022,01:59P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KKP7749,NY,PAS,9018441235,11/13/2022,01:01P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HCX9564,NY,PAS,9018441260,11/13/2022,01:11P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
GFD8367,NY,PAS,9018515814,11/13/2022,10:38A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KSV4719,NY,PAS,8882830550,11/13/2022,12:50P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,Q
KBZ7249,NY,PAS,8939823850,11/13/2022,06:09A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KDU1289,NY,PAS,8570196155,11/13/2022,11:23A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
GFD8367,NY,PAS,9018515826,11/13/2022,10:40A,MISUSE PARKING PERMIT,$65.00 ,NY
76053MB,NY,COM,8803640710,11/14/2022,06:17P,NO STANDING-FOR HIRE VEH STND,$115.00 ,NY
83124ML,NY,COM,9007689150,11/14/2022,05:49P,NO STANDING-FOR HIRE VEH STND,$115.00 ,NY
54575MK,NY,COM,8930856410,11/14/2022,04:55P,NO STANDING-FOR HIRE VEH STND,$115.00 ,NY
57546MG,NY,COM,8930856457,11/14/2022,05:05P,NO STANDING-FOR HIRE VEH STND,$115.00 ,NY
83530MH,NY,COM,8930856421,11/14/2022,04:57P,NO STANDING-FOR HIRE VEH STND,$115.00 ,NY
HMN6075,NY,PAS,9018155123,11/14/2022,03:36P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,Q
JGP4789,NY,PAS,1488667251,11/14/2022,06:25P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,BX
JNW6331,NY,PAS,8853944511,11/14/2022,11:50A,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,Q
HYH4614,NY,PAS,9016520946,11/14/2022,12:56P,MISUSE PARKING PERMIT,$65.00 ,NY
FTT7013,NY,PAS,9018360454,11/14/2022,07:16A,MISUSE PARKING PERMIT,$65.00 ,Q
KLD3987,NY,PAS,9018516120,11/14/2022,02:46P,MISUSE PARKING PERMIT,$65.00 ,NY
GHN7414,NY,PAS,8850844566,11/14/2022,11:08A,MISUSE PARKING PERMIT,$65.00 ,NY
HBR7366,NY,PAS,9016887131,11/14/2022,04:00P,MISUSE PARKING PERMIT,$65.00 ,NY
HXA4086,NY,PAS,9010213961,11/14/2022,08:02A,MISUSE PARKING PERMIT,$65.00 ,Q
KKJ5513,NY,PAS,9010213985,11/14/2022,08:05A,MISUSE PARKING PERMIT,$65.00 ,Q
HMH464,NY,ORG,9018516090,11/14/2022,02:34P,MISUSE PARKING PERMIT,$65.00 ,NY
HKF5145,NY,PAS,9019225509,11/14/2022,09:12A,MISUSE PARKING PERMIT,$65.00 ,NY
FFT6645,NY,PAS,9010213912,11/14/2022,07:44A,MISUSE PARKING PERMIT,$65.00 ,Q
HXA5936,NY,PAS,9017166186,11/14/2022,12:36P,MISUSE PARKING PERMIT,$65.00 ,NY
GGM6216,NY,PAS,9018516223,11/14/2022,03:24P,MISUSE PARKING PERMIT,$65.00 ,NY
JDN5350,NY,PAS,9016887593,11/14/2022,07:37P,MISUSE PARKING PERMIT,$65.00 ,NY
ETL5212,NY,PAS,9013612064,11/14/2022,01:25P,MISUSE PARKING PERMIT,$65.00 ,NY
JHH4082,NY,PAS,9013774222,11/14/2022,12:37P,MISUSE PARKING PERMIT,$65.00 ,NY
26255ME,NY,COM,9018516077,11/14/2022,02:33P,MISUSE PARKING PERMIT,$65.00 ,NY
HXU1272,NY,PAS,8850844736,11/14/2022,03:09P,MISUSE PARKING PERMIT,$65.00 ,NY
EVK5593,NY,PAS,9013134853,11/14/2022,01:44P,MISUSE PARKING PERMIT,$65.00 ,K
T775450C,NY,OMT,9015656230,11/14/2022,08:04A,MISUSE PARKING PERMIT,$65.00 ,Q
JNT9263,NY,PAS,9017353466,11/14/2022,04:15P,MISUSE PARKING PERMIT,$65.00 ,NY
KHK8678,NY,PAS,9018051901,11/14/2022,09:03A,MISUSE PARKING PERMIT,$65.00 ,K
FCX4345,NY,PAS,9018516144,11/14/2022,02:48P,MISUSE PARKING PERMIT,$65.00 ,NY
KUJ8014,NY,PAS,9019295378,11/14/2022,07:49P,MISUSE PARKING PERMIT,$65.00 ,NY
MRSIINGH,NY,OMT,9017400146,11/14/2022,03:46P,PCKP DSCHRGE IN PRHBTD ZONE,$115.00 ,NY
T526872C,NY,OMT,9018516363,11/14/2022,04:36P,PCKP DSCHRGE IN PRHBTD ZONE,$115.00 ,NY
KDH6435,NY,PAS,8570196520,11/14/2022,11:37A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
EEB3208,NY,PAS,9019225480,11/14/2022,09:10A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
FXB9994,NY,PAS,9018426040,11/14/2022,08:03P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KBS6014,NY,PAS,8937636580,11/14/2022,03:11P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
HSA7755,NY,PAS,9019035691,11/14/2022,01:45P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
JJC1532,NY,PAS,8570196404,11/14/2022,11:16A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
ADR63,NY,SRF,9012886028,11/14/2022,08:14A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
T689435C,NY,OMT,5601589770,11/14/2022,03:27P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KEP4118,NY,PAS,5601590345,11/14/2022,06:36P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
HNV3359,NY,PAS,5601589630,11/14/2022,03:02P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
GGT7397,NY,PAS,5601589677,11/14/2022,03:06P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
T644032C,NY,OMT,5601589951,11/14/2022,04:30P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
96601MJ,NY,COM,5601588983,11/14/2022,09:08A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KBG1707,NY,PAS,5601590060,11/14/2022,05:09P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
KXW7596,NY,PAS,5601588788,11/14/2022,07:52A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
74281ML,NY,COM,5601589320,11/14/2022,12:47P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
T789606C,NY,OMT,5601589835,11/14/2022,03:39P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
KVN1206,NY,PAS,5601590394,11/14/2022,06:40P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JEN8597,NY,PAS,5601589392,11/14/2022,01:25P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
91890MJ,NY,COM,5601588946,11/14/2022,08:53A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KXZ9115,NY,PAS,5601589367,11/14/2022,01:04P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
HFD3760,NY,PAS,5601590059,11/14/2022,05:04P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
KDX2097,NY,PAS,5601590424,11/14/2022,06:54P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JNB6080,NY,PAS,5601589331,11/14/2022,12:48P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
EVS5928,NY,PAS,5601589409,11/14/2022,01:37P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KFV8045,NY,PAS,5601589811,11/14/2022,03:36P,MOBILE BUS LANE VIOLATION,$150.00 ,BK
KGX2839,NY,PAS,5601589847,11/14/2022,03:42P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HHK4061,NY,PAS,5601590151,11/14/2022,05:40P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KTV7852,NY,PAS,5601590175,11/14/2022,05:41P,MOBILE BUS LANE VIOLATION,$150.00 ,MN
JMF6447,NY,PAS,5601589150,11/14/2022,10:18A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KZM2202,NY,PAS,5601590126,11/14/2022,05:36P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
80173MM,NY,COM,5601589161,11/14/2022,10:25A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
KZG1112,NY,PAS,5601589896,11/14/2022,04:09P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KJL2827,NY,PAS,5601588922,11/14/2022,08:42A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KEV2652,NY,PAS,5601590280,11/14/2022,06:31P,MOBILE BUS LANE VIOLATION,$200.00 ,MN
HGL4227,NY,PAS,5601589173,11/14/2022,10:28A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
80789MN,NY,COM,5601589513,11/14/2022,02:33P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
26981ML,NY,COM,5601589239,11/14/2022,11:30A,MOBILE BUS LANE VIOLATION,$200.00 ,MN
JPC7409,NY,PAS,5601589227,11/14/2022,11:26A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KBT2639,NY,OMS,5601589719,11/14/2022,03:10P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KUU8764,NY,PAS,5601590114,11/14/2022,05:36P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
13736NC,NY,COM,5601589446,11/14/2022,02:12P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
T688026C,NY,OMT,5601589422,11/14/2022,02:04P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
GGT1533,NY,PAS,5601588661,11/14/2022,07:17A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
93962,NY,PAS,5601588648,11/14/2022,07:16A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
77947JY,NY,COM,5601588879,11/14/2022,08:19A,MOBILE BUS LANE VIOLATION,$150.00 ,MN
KYH1524,NY,PAS,5601589045,11/14/2022,09:26A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KHB9309,NY,PAS,5601588958,11/14/2022,08:57A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
29212ML,NY,COM,5601589197,11/14/2022,11:01A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
HMN9122,NY,PAS,5601589800,11/14/2022,03:31P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
80183MM,NY,COM,5601589940,11/14/2022,04:17P,MOBILE BUS LANE VIOLATION,$250.00 ,BK
BB7368,NY,PAS,5601590266,11/14/2022,06:11P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
72155ME,NY,COM,5601589010,11/14/2022,09:21A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
93608,NY,PAS,5601589057,11/14/2022,09:28A,MOBILE BUS LANE VIOLATION,$100.00 ,MN
40556MJ,NY,COM,5601589112,11/14/2022,09:48A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
72990ML,NY,COM,5601589549,11/14/2022,02:44P,MOBILE BUS LANE VIOLATION,$200.00 ,MN
34708NC,NY,COM,5601589756,11/14/2022,03:21P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
HGF6727,NY,PAS,5601590138,11/14/2022,05:36P,MOBILE BUS LANE VIOLATION,$150.00 ,MN
JRB3200,NY,PAS,5601590254,11/14/2022,06:09P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
71139MJ,NY,COM,5601589008,11/14/2022,09:18A,MOBILE BUS LANE VIOLATION,$150.00 ,BK
58942MM,NY,COM,5601589021,11/14/2022,09:24A,MOBILE BUS LANE VIOLATION,$100.00 ,MN
68540MM,NY,COM,5601589100,11/14/2022,09:48A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
55215MJ,NY,COM,5601589318,11/14/2022,12:45P,MOBILE BUS LANE VIOLATION,$200.00 ,MN
JPL5405,NY,PAS,5601589690,11/14/2022,03:08P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
90439NC,NY,COM,5601589434,11/14/2022,02:10P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JSB6147,NY,PAS,5601589379,11/14/2022,01:08P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KZB9365,NY,PAS,5601590187,11/14/2022,05:42P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JGF9200,NY,PAS,5601589525,11/14/2022,02:34P,MOBILE BUS LANE VIOLATION,$150.00 ,MN
KGX2822,NY,PAS,5601588880,11/14/2022,08:19A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
GJZ1337,NY,PAS,5601590321,11/14/2022,06:35P,MOBILE BUS LANE VIOLATION,$250.00 ,BK
ELUNO,NY,SRF,5601590382,11/14/2022,06:40P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HUV7540,NY,PAS,5601590072,11/14/2022,05:14P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KDP8243,NY,PAS,5601588715,11/14/2022,07:51A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KDL4449,NY,PAS,5601588776,11/14/2022,07:52A,MOBILE BUS LANE VIOLATION,$200.00 ,MN
63010MG,NY,COM,5601588960,11/14/2022,09:01A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KLE2323,NY,PAS,5601589641,11/14/2022,03:03P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KLN7633,NY,PAS,5601589471,11/14/2022,02:18P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
20172NA,NY,COM,5601589460,11/14/2022,02:15P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
67075MM,NY,COM,5601589793,11/14/2022,03:29P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KEP7552,NY,PAS,5601589926,11/14/2022,04:13P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
43285NB,NY,COM,5601589872,11/14/2022,04:04P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
90351MM,NY,COM,5601590448,11/14/2022,07:34P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KZN7390,NY,PAS,5601589215,11/14/2022,11:22A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
FWY4044,NY,PAS,5601589185,11/14/2022,10:55A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JRC6572,NY,PAS,5601589586,11/14/2022,02:54P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KPM2788,NY,PAS,5601590035,11/14/2022,05:03P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
32619ML,NY,COM,5601589720,11/14/2022,03:13P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KRK1430,NY,PAS,5601590047,11/14/2022,05:03P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
T674154C,NY,OMT,5601589276,11/14/2022,12:17P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
T680073C,NY,OMT,5601590242,11/14/2022,06:01P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JMN2327,NY,PAS,5601589884,11/14/2022,04:06P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KMV7826,NY,PAS,5601590023,11/14/2022,04:56P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
95313JW,NY,COM,5601589550,11/14/2022,02:45P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
KWL1368,NY,PAS,5601588727,11/14/2022,07:52A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KZB9823,NY,PAS,5601588831,11/14/2022,08:00A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KUG9470,NY,PAS,5601588843,11/14/2022,08:01A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HFE3512,NY,PAS,5601589148,11/14/2022,10:17A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
EXN4839,NY,PAS,5601589343,11/14/2022,12:51P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
96325MB,NY,COM,5601589604,11/14/2022,02:57P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KYB8749,NY,PAS,5601589574,11/14/2022,02:52P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
HSD6074,NY,PAS,5601590102,11/14/2022,05:28P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
BF5647,NY,PAS,5601590436,11/14/2022,06:54P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
GNV4269,NY,PAS,5601589070,11/14/2022,09:34A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
T751746C,NY,OMT,5601589082,11/14/2022,09:35A,MOBILE BUS LANE VIOLATION,$200.00 ,MN
KPP9435,NY,PAS,5601589653,11/14/2022,03:04P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KEJ7951,NY,PAS,5601590163,11/14/2022,05:40P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KYK1744,NY,PAS,5601590199,11/14/2022,05:42P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KPM5171,NY,PAS,5601589537,11/14/2022,02:37P,MOBILE BUS LANE VIOLATION,$150.00 ,BK
KMK7059,NY,PAS,5601590369,11/14/2022,06:37P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
89365MM,NY,COM,5601588820,11/14/2022,07:59A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
91194ML,NY,COM,5601588806,11/14/2022,07:56A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
37122MM,NY,COM,5601588855,11/14/2022,08:16A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
GGB5225,NY,PAS,5601589033,11/14/2022,09:25A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KYA5744,NY,PAS,5601589203,11/14/2022,11:09A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
91910NB,NY,COM,5601589094,11/14/2022,09:44A,MOBILE BUS LANE VIOLATION,$150.00 ,MN
KHP1175,NY,PAS,5601589288,11/14/2022,12:18P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
T790815C,NY,OMT,5601589495,11/14/2022,02:28P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
22521ND,NY,COM,5601589501,11/14/2022,02:33P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
DALEPAYA,NY,SRF,5601589598,11/14/2022,02:55P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
GGH2028,NY,PAS,5601589616,11/14/2022,02:57P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
99131NC,NY,COM,5601589744,11/14/2022,03:15P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HZY4801,NY,PAS,5601589732,11/14/2022,03:15P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
99091NC,NY,COM,5601590000,11/14/2022,04:35P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JJLABS,NY,SRF,5601589999,11/14/2022,04:33P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
87227JV,NY,COM,5601589975,11/14/2022,04:32P,MOBILE BUS LANE VIOLATION,$250.00 ,BK
72626ML,NY,COM,5601589987,11/14/2022,04:32P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
KPM3245,NY,PAS,5601590011,11/14/2022,04:54P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
KUX6930,NY,PAS,5601590333,11/14/2022,06:35P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
KMA2203,NY,OMS,5601590461,11/14/2022,08:41P,MOBILE BUS LANE VIOLATION,$200.00 ,MN
KYB8458,NY,PAS,5601588673,11/14/2022,07:21A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
GHJ2241,NY,PAS,5601589264,11/14/2022,12:15P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
HSZ5220,NY,PAS,5601588685,11/14/2022,07:30A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
80149MN,NY,COM,5601588790,11/14/2022,07:53A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JKZ6849,NY,PAS,5601589136,11/14/2022,10:11A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
GMZ7380,NY,PAS,5601590084,11/14/2022,05:15P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KYM1180,NY,PAS,5601590205,11/14/2022,05:48P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
85134MC,NY,COM,8808149079,11/14/2022,03:36P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
89986JX,NY,COM,8870789548,11/14/2022,01:13P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
87320MK,NY,COM,8912996186,11/14/2022,03:38P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HZX9356,NY,PAS,9014909860,11/14/2022,12:19P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,Q
34267ND,NY,COM,8808149080,11/14/2022,03:37P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KAJ8972,NY,PAS,8945248559,11/14/2022,02:54P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KUB5568,NY,PAS,8887279123,11/14/2022,01:13P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,Q
EVH2325,NY,PAS,9015262895,11/14/2022,10:08A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,Q
96875NB,NY,COM,9015501713,11/14/2022,12:42P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HVC5950,NY,PAS,9016711107,11/14/2022,03:43P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
Y101089C,NY,OMT,9017900829,11/14/2022,05:16P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JLV3665,NY,PAS,9015262883,11/14/2022,10:06A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,Q
KTG5051,NY,PAS,8570196453,11/14/2022,11:23A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KDT5977,NY,PAS,8870789469,11/14/2022,12:43P,MISUSE PARKING PERMIT,$65.00 ,NY
ECK1470,NY,PAS,9017391480,11/14/2022,02:50P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
T791152C,NY,OMT,9018516399,11/14/2022,05:42P,PCKP DSCHRGE IN PRHBTD ZONE,$115.00 ,NY
HKU9281,NY,PAS,9014169632,11/15/2022,01:38P,NO STANDING-FOR HIRE VEH STND,$115.00 ,NY
83530MH,NY,COM,9015153670,11/15/2022,04:09P,NO STANDING-FOR HIRE VEH STND,$115.00 ,NY
GKL3090,NY,PAS,1485777975,11/15/2022,01:59P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,R
KYM9859,NY,PAS,8829183647,11/15/2022,06:14P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,R
JKN2881,NY,PAS,8829183507,11/15/2022,03:13P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,R
KDE2277,NY,PAS,8829183623,11/15/2022,05:45P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,R
KTK8641,NY,PAS,8829183570,11/15/2022,04:13P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,R
FSW6282,NY,PAS,9017391613,11/15/2022,01:12P,MISUSE PARKING PERMIT,$65.00 ,NY
JCP2106,NY,PAS,8827236235,11/15/2022,02:18P,MISUSE PARKING PERMIT,$65.00 ,Q
KTU3040,NY,PAS,9014481950,11/15/2022,05:32P,MISUSE PARKING PERMIT,$65.00 ,Q
HCZ8800,NY,PAS,9018516594,11/15/2022,05:36P,MISUSE PARKING PERMIT,$65.00 ,NY
JRB1923,NY,PAS,9016895747,11/15/2022,09:15P,MISUSE PARKING PERMIT,$65.00 ,NY
HTV2384,NY,PAS,8982034821,11/15/2022,01:40P,MISUSE PARKING PERMIT,$65.00 ,K
KXM8361,NY,PAS,9013228884,11/15/2022,05:33P,MISUSE PARKING PERMIT,$65.00 ,NY
EPD3512,NY,PAS,9017400316,11/15/2022,02:01P,MISUSE PARKING PERMIT,$65.00 ,NY
KTG6438,NY,PAS,8924435401,11/15/2022,09:27A,MISUSE PARKING PERMIT,$65.00 ,NY
HLN4394,NY,PAS,9018516508,11/15/2022,02:59P,MISUSE PARKING PERMIT,$65.00 ,NY
KEZ5951,NY,PAS,8870789810,11/15/2022,01:24P,MISUSE PARKING PERMIT,$65.00 ,NY
KLB3822,NY,PAS,9006544747,11/15/2022,10:03P,MISUSE PARKING PERMIT,$65.00 ,K
KST4100,NY,PAS,8860490492,11/15/2022,11:44P,MISUSE PARKING PERMIT,$65.00 ,NY
GGT8485,NY,PAS,9016687737,11/15/2022,04:42P,MISUSE PARKING PERMIT,$65.00 ,NY
JPU1219,NY,PAS,9014579639,11/15/2022,03:11P,MISUSE PARKING PERMIT,$65.00 ,NY
GUU9014,NY,PAS,9013612416,11/15/2022,08:43P,MISUSE PARKING PERMIT,$65.00 ,K
FXH9547,NY,PAS,9018029488,11/15/2022,12:28P,MISUSE PARKING PERMIT,$65.00 ,K
KYC7301,NY,PAS,8570196672,11/15/2022,10:58A,MISUSE PARKING PERMIT,$65.00 ,NY
JCW9355,NY,PAS,8983330879,11/15/2022,02:35P,MISUSE PARKING PERMIT,$65.00 ,K
FHE9614,NY,PAS,9013228720,11/15/2022,03:40P,MISUSE PARKING PERMIT,$65.00 ,NY
HAH4726,NY,PAS,9014579615,11/15/2022,03:08P,MISUSE PARKING PERMIT,$65.00 ,NY
JJT5119,NY,PAS,9017129645,11/15/2022,08:25P,MISUSE PARKING PERMIT,$65.00 ,K
KXS4499,NY,PAS,9018516636,11/15/2022,06:19P,MISUSE PARKING PERMIT,$65.00 ,NY
HYX7483,NY,PAS,9018029348,11/15/2022,11:04A,MISUSE PARKING PERMIT,$65.00 ,K
T804608C,NY,OMT,1483501176,11/15/2022,03:44P,PCKP DSCHRGE IN PRHBTD ZONE,$115.00 ,NY
T717852C,NY,OMT,9018516405,11/15/2022,01:43P,PCKP DSCHRGE IN PRHBTD ZONE,$115.00 ,NY
DUX2075,NY,PAS,9019205845,11/15/2022,01:05P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
JPS4200,NY,PAS,9016521264,11/15/2022,01:01P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
JBZ6291,NY,PAS,9013774570,11/15/2022,01:05P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KJH5596,NY,PAS,9018226312,11/15/2022,10:53A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
HWG7060,NY,PAS,5601592214,11/15/2022,04:37P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
DFP7854,NY,PAS,5601590679,11/15/2022,08:21A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
